DATA_LIMPA,PREFIXO,KM_LIMPO,VALOR_LIMPO,SERVIÇOS,SISTEMA_FREIO,SISTEMA_PNEU,SISTEMA_MOTOR_OLEO,SISTEMA_ELETRICO,TIPO DE MANUTENÇÃO,EMPRESA,RESULTADO,FONTE_ORIGEM
,UR-17102,,0.0,"1.     Fornecer e substituir Kit de embreagem original- conforme especificação do fabricante;
2.     Fornecer e substituir a troca do Óleo da  transmisssão;
3.     Fornecer e substituir Atuador de embreagem;
4      Fornecer e substituir Retentor volante motor;
5.     Fornecer e substituir Volante do motor.",False,False,True,False,CORRETIVA,*****,CANCELADO NA NEO, MANUTENÇÃO-2025
,UR-17102,,0.0,"1.     Fornecer e substituir Kit de embreagem original- conforme especificação do fabricante;
2.     Fornecer e substituir a troca do Óleo da  transmisssão;
3.     Fornecer e substituir Atuador de embreagem;
4      Fornecer e substituir Retentor volante motor;
5.     Fornecer e substituir Volante do motor.",False,False,True,False,CORRETIVA,*****,CANCELADO NA NEO,MANUTENÇÃO-2026
,UR-17105,,0.0,"1. Serviço de regeneração: 

1.1 Limpar coletor de admissão e seus componentes; 
1.2. Limpar sistema de intercooler e fazer regeneração estática via scaner.",False,False,False,False,PREVENTIVA,*****,CANCELADO NA NEO, MANUTENÇÃO-2025
,UR-17105,,44595.0,  Fornecer e substituir 01 led dentro da barra sinalizadora (giroflex) queimado.,False,False,False,False,CORRETIVA,BF DIESEL,FINALIZADO NA NEO, MANUTENÇÃO-2025
,UR-17206,,5960.0,"1. Fornecer e substituir a Válvula Wastegate da turbina; 
 2. Realizar programação de scanner.",False,False,False,False,,COSMORAMA,FINALIZADA NA NEO,MANUTENÇÃO-2023
,UR-17206,,0.0,"1.     Executar serviço de  funilaria e pintura Geral;
2.     Fornecer e executar serviço de adesivagem ( grafismo), conforme padrão estabelecido pelo Corpo de Bombeiros;
3.     Fornecer  e substituir borrachas de vedação das portas dianteiras, lateral e traseira",False,False,False,False,CORRETIVA,*****,CANCELADO NA NEO, MANUTENÇÃO-2025
,UR-17208,,169567.0,"1.	Fornecer e substituir o óleo do motor conforme especificação do fabricante;
2.	Fornecer e substituir o filtro de óleo do motor conforme especificação do fabricante;
3.	Fornecer e substituir o filtro de combustível conforme especificação do fabricante;
4.	Fornecer e substituir o filtro de ar do motor conforme especificação do fabricante.
",False,False,True,False,PREVENTIVA,DOM AUTO CENTER,FINALIZADO NA NEO,MANUTENÇÃO-2023
,UR-17208,,,"1.	Fornecer e substituir pastilhas de freios dianteira conforme especificação do fabricante;
2.	Fornecer e substituir pastilhas de freios traseira conforme especificação do fabricante;
3.	Fornecer e substituir fluído de freio conforme especificação do fabricante;
4.     Fornecer e substituir lonas do freio estacionário conforme especificação do fabricante.",True,False,False,False,PREVENTIVA,,PENDENTE NA NEO,MANUTENÇÃO-2023
,UR-17208,,0.0,"1. Serviço de regeneração: 

1.1 Limpar coletor de admissão e seus componentes; 
1.2. Limpar sistema de intercooler e fazer regeneração estática via scaner.",False,False,False,False,PREVENTIVA,*****,CANCELADO NA NEO, MANUTENÇÃO-2025
,UR-17208,,206756.0,Fornecer e substituir para-brisa conforme especificação do fabricante,False,False,False,False,CORRETIVA,J KAR,FINALIZADO NA NEO, MANUTENÇÃO-2025
,UR-17208,,212629.0,"1.	Fornecer e substituir o óleo do motor conforme especificação do fabricante;
2.	Fornecer e substituir o filtro de óleo do motor conforme especificação do fabricante;
3.	Fornecer e substituir o filtro de combustível conforme especificação do fabricante;
4.	Fornecer e substituir o filtro de ar da cabine (habitáculo) conforme especificação do fabricante.
5.     Fornecer e substituir o filtro de ar do motor conforme especificação do fabricante.",False,False,True,False,PREVENTIVA,AUTO CENTER BASSI,FINALIZADO NA NEO, MANUTENÇÃO-2025
,UR-17208,,156968.0,"1.	Fornecer e substituir, correia do alternador conforme especificação do fabricante;
2.     Fornecer serviço de guincho para deslocamento até a oficina.",False,False,False,True,CORRETIVA,BF DIESEL,FINALIZADO NA NEO, MANUTENÇÃO-2025
,UR-17208,,46838.0, Fornecer e executar  a troca do tensionador ( esticador) da correia do alternador.,False,False,False,True,CORRETIVA,BF DIESEL,FINALIZADO NA NEO, MANUTENÇÃO-2025
,UR-17208,,,"1.        Fornecer e substituir o óleo do motor conforme especificação do fabricante;
2.        Fornecer e substituir o filtro de óleo do motor conforme especificação do fabricante;
3.        Fornecer e substituir o filtro de combustível conforme especificação do fabricante;
4.        Fornecer e substituir o filtro de ar da cabine (habitáculo) conforme especificação do fabricante.
5.     Fornecer e substituir o filtro de ar do motor conforme especificação do fabricante.",False,False,True,False,PREVENTIVA,,PENDENTE NA NEO, MANUTENÇÃO-2025
,UR-17208,,199662.0,"1.        Fornecer e substituir o óleo do motor conforme especificação do fabricante;
2.        Fornecer e substituir o filtro de óleo do motor conforme especificação do fabricante;
3.        Fornecer e substituir o filtro de combustível conforme especificação do fabricante;
4.        Fornecer e substituir o filtro de ar da cabine (habitáculo) conforme especificação do fabricante.
5.     Fornecer e substituir o filtro de ar do motor conforme especificação do fabricante.",False,False,True,False,PREVENTIVA,AGUIAR,FINALIZADO NA NEO,MANUTENÇÃO-2026
,UR-17208,,0.0,"1.	Fornecer e substituir rodas fonicas e sensores, conforme especificação do veículo;
2.	Fornecer e executar alinhamento de direção;
3.	Fornecer e substituir 04 balanceamentos de pneus.",False,True,False,False,CORRETIVA,*****,CANCELADO NA NEO,MANUTENÇÃO-2026
,UR-17208,,0.0,"1.	Fornecer e substituir o conjunto do freio estacionário (SAPATA COM LONAS, CATRACA, KIT DE MOLAS E REPAROS) CONFORME ESPECIFICAÇÃO DO FABRICANTE;
2.	Fornecer e substituir o conjunto de PASTILHA DE FREIOS DIANTEIRO E TRASEIRO CONFORME ESPECIFICAÇÃO DO FABRICANTE;
3.	Fornecer e substituir o fluído de freio conforme especificação do fabricante;
4.           Fornecer e substituir PALHETAS DO LIMPADOR DE PARA-BRISA.",True,False,False,False,PREVENTIVA,*****,CANCELADO NA NEO,MANUTENÇÃO-2026
,UR-17208,,,"1.	Fornecer e substituir o conjunto do freio estacionário (SAPATA COM LONAS, CATRACA, KIT DE MOLAS E REPAROS) CONFORME ESPECIFICAÇÃO DO FABRICANTE;
2.	Fornecer e substituir o conjunto de PASTILHA DE FREIOS DIANTEIRO E TRASEIRO CONFORME ESPECIFICAÇÃO DO FABRICANTE;
3.	Fornecer e substituir o fluído de freio conforme especificação do fabricante;
4.           Fornecer e substituir PALHETAS DO LIMPADOR DE PARA-BRISA.",True,False,False,False,PREVENTIVA,,PENDENTE NA NEO,MANUTENÇÃO-2026
,UR-17208,,,"1.    Fornecer e substituir quatro pneus 225/65R16 FIRESTONE conforme especificação do veículo;
2.     Fornecer e substituir quatro válvulas de pneu conforme especificação do veículo;
3.     Fornecer e executar quatro balanceamentos;
4      Executar alinhamento de direção. ",False,True,False,False,PREVENTIVA,,PENDENTE NA NEO,MANUTENÇÃO-2026
,UR-17208,,,"1.	Fornecer e substituir o conjunto do freio estacionário (SAPATA COM LONAS, CATRACA, KIT DE MOLAS E REPAROS) CONFORME ESPECIFICAÇÃO DO FABRICANTE;
2.	Fornecer e substituir o conjunto de PASTILHA DE FREIOS DIANTEIRO E TRASEIRO CONFORME ESPECIFICAÇÃO DO FABRICANTE;
3.	Fornecer e substituir o fluído de freio conforme especificação do fabricante;
4.           Fornecer e substituir PALHETAS DO LIMPADOR DE PARA-BRISA.",True,False,False,False,,,,veiculos_manutencao_freio
,UR-17208,,,"1.	Fornecer e substituir pastilhas de freios dianteira conforme especificação do fabricante;
2.	Fornecer e substituir pastilhas de freios traseira conforme especificação do fabricante;
3.	Fornecer e substituir fluído de freio conforme especificação do fabricante;
4.     Fornecer e substituir lonas do freio estacionário conforme especificação do fabricante.",True,False,False,False,,,,veiculos_manutencao_freio
,UR-17208,,,"1.	Fornecer e substituir o conjunto do freio estacionário (SAPATA COM LONAS, CATRACA, KIT DE MOLAS E REPAROS) CONFORME ESPECIFICAÇÃO DO FABRICANTE;
2.	Fornecer e substituir o conjunto de PASTILHA DE FREIOS DIANTEIRO E TRASEIRO CONFORME ESPECIFICAÇÃO DO FABRICANTE;
3.	Fornecer e substituir o fluído de freio conforme especificação do fabricante;
4.           Fornecer e substituir PALHETAS DO LIMPADOR DE PARA-BRISA.",True,False,False,False,,,,veiculos_manutencao_freio
,UR-17209,,0.0,"SERVIÇOS A SEREM EXECUTADOS CONFORME TERMO DE REFERÊNCIA CSM/MOpB-030/211/2023
 Viatura UR-17209 KM 85000
 Local onde encontra-se a viatura: Estação de Bombeiros Suzano - Rua Regina Cabalau Mendonça, no bairro Jardim São Luís em Suzano, SP. 08675-460
 Serviços a serem realizados:
 Fornecer serviço de guincho para deslocamento da viatura até a oficina e realização dos serviços;
 Realizar diagnóstico completo do motor, afim de verificar a necessidade de substituição de peças que não tenham possibilidade de retifica para acrescentar no termo de referência.
 Realizar apontamento da realização do serviço de retifica completa do motor conforme NBR 13032 e detalhamento das peças que necessitam ser trocadas ou outra medida que seja necessária;",False,False,False,False,,*****,CANCELADO NA NEO,MANUTENÇÃO-2023
,UR-17210,,79765.0,"1.	Fornecer e substituir o óleo do motor conforme especificação do fabricante;
2.	Fornecer e substituir o filtro de óleo do motor conforme especificação do fabricante;
3.	Fornecer e substituir o filtro de combustível conforme especificação do fabricante;
4.	Fornecer e substituir o filtro de ar do motor conforme especificação do fabricante;
5.	Fornecer e substituir válvula de pressão do turbo performance conforme especificação do fabricante;
6.     Fornecer e substituir filtro de partículas (catalisador) conforme especificação do fabricante.",False,False,True,False,PREVENTIVA,REIS DO ÓLEO JUNDIAPEBA,FINALIZADO NA NEO,MANUTENÇÃO-2023
,UR-17210,,8644.0,"1.        Fornecer e substituir válvula de pressão do turbo performance conforme especificação do fabricante;
2.     Fornecer e substituir filtro de partículas (catalisador) conforme especificação do fabricante.
",False,False,True,False,CORRETIVA,INJETRONIC,FINALIZADO NA NEO,MANUTENÇÃO-2023
,UR-17210,,0.0,"1.	Fornecer e substituir platô de embreagem conforme especificação do fabricante;
2.	Fornecer e substituir disco de embreagem conforme especificação do fabricante;
3.	Fornecer e substituir volante de embreagem conforme especificação do fabricante;
4.	Fornecer e substituir rolamento de embreagem conforme especificação do fabricante.",True,False,False,False,,*****,CANCELADO NA NEO,MANUTENÇÃO-2023
,UR-17210,36295.0,80938.0,"1.        Fornecer e substituir platô de embreagem conforme especificação do fabricante;
2.        Fornecer e substituir disco de embreagem conforme especificação do fabricante;
3.        Fornecer e substituir volante de embreagem conforme especificação do fabricante;
4.        Fornecer e substituir rolamento de embreagem conforme especificação do fabricante.
5.     Fornecer guincho para retirar a viatura.",True,False,False,False,CORRETIVA,CURIÓ,FINALIZADO NA NEO,MANUTENÇÃO-2023
,UR-17210,,0.0,"1. Serviço de regeneração: 

1.1 Limpar coletor de admissão e seus componentes; 
1.2. Limpar sistema de intercooler e fazer regeneração estática via scaner.",False,False,False,False,PREVENTIVA,*****,CANCELADO NA NEO, MANUTENÇÃO-2025
,UR-17210,,143865.0,"1.	Fornecer e substituir jogo de pastilhas de freio dianteiro conforme especificação do fabricante;
2.	Fornecer e substituir jogo de pastilhas de freio traseiro conforme especificação do fabricante;
3.     Fornecer e substituir sapatas do freio estacionário conforme especificação do fabricante.
4.     Fornecer e substituir o fluído do óleo de freio conforme especificação do fabricante.",True,False,True,False,PREVENTIVA,VG ELETRO DIESEL,FINALIZADO NA NEO, MANUTENÇÃO-2025
,UR-17210,,134328.0,"1.	Fornecer e substituir o óleo do motor conforme especificação do fabricante;
2.	Fornecer e substituir o filtro de óleo do motor conforme especificação do fabricante;
3.	Fornecer e substituir o filtro de combustível conforme especificação do fabricante;
4.	Fornecer e substituir o filtro de ar da cabine (habitáculo) conforme especificação do fabricante.
5.     Fornecer e substituir o filtro de ar do motor conforme especificação do fabricante.",False,False,True,False,PREVENTIVA,BF DIESEL,FINALIZADO NA NEO, MANUTENÇÃO-2025
,UR-17210,,,"1.	 Fornecer e substituir 01 bateria automotiva 12V L5 / 95Ah - 850 A (EN) MOURA. (COM CASCO A BASE DE TROCA);
2.	 Fornecer e substituir PALHETAS DO LIMPADOR DE PARA-BRISA
",False,False,False,True,PREVENTIVA,,PENDENTE NA NEO,MANUTENÇÃO-2026
,UR-17210,,,"1.	Fornecer e substituir platô de embreagem conforme especificação do fabricante;
2.	Fornecer e substituir disco de embreagem conforme especificação do fabricante;
3.	Fornecer e substituir volante de embreagem conforme especificação do fabricante;
4.	Fornecer e substituir rolamento de embreagem conforme especificação do fabricante.",True,False,False,False,,,,veiculos_manutencao_freio
,UR-17210,,,"1.	Fornecer e substituir jogo de pastilhas de freio dianteiro conforme especificação do fabricante;
2.	Fornecer e substituir jogo de pastilhas de freio traseiro conforme especificação do fabricante;
3.     Fornecer e substituir sapatas do freio estacionário conforme especificação do fabricante.
4.     Fornecer e substituir o fluído do óleo de freio conforme especificação do fabricante.",True,False,True,False,,,,veiculos_manutencao_freio
,UR-17210,,,"1.        Fornecer e substituir platô de embreagem conforme especificação do fabricante;
2.        Fornecer e substituir disco de embreagem conforme especificação do fabricante;
3.        Fornecer e substituir volante de embreagem conforme especificação do fabricante;
4.        Fornecer e substituir rolamento de embreagem conforme especificação do fabricante.
5.     Fornecer guincho para retirar a viatura.",True,False,False,False,,,,veiculos_manutencao_freio
,UR-17211,,150137.0,"1. Serviço de regeneração: 

1.1 Limpar coletor de admissão e seus componentes; 
1.2. Limpar sistema de intercooler e fazer regeneração estática via scaner.",False,False,False,False,PREVENTIVA,RP TRUCK,FINALIZADO NA NEO, MANUTENÇÃO-2025
,UR-17211,,21263.0,"1.	Fornecer e substituir o óleo do motor conforme especificação do fabricante;
2.	Fornecer e substituir o filtro de óleo do motor conforme especificação do fabricante;
3.	Fornecer e substituir o filtro de combustível conforme especificação do fabricante;
4.	Fornecer e substituir o filtro de ar da cabine (habitáculo) conforme especificação do fabricante.
5.     Fornecer e substituir o filtro de ar do motor conforme especificação do fabricante.
",False,False,True,False,PREVENTIVA,AUTO CENTER BASSI,FINALIZADO NA NEO, MANUTENÇÃO-2025
,UR-17211,,1247577.0,"1.     Fornecer e substituir Kit de embreagem original- conforme especificação do fabricante;
2.     Fornecer e substituir a troca do Óleo da  transmissão;
3.     Fornecer e substituir Atuador de embreagem;
4      Fornecer e substituir Retentor volante motor;
5.     Fornecer e substituir Volante do motor;
6.     Fornecer e substituir Cilindro mestre;
7.     Fornecer e substituir Fluido de freio;
8.     Fornecer e substituir Retentor da polia do motor dianteiro.",True,False,True,False,CORRETIVA,MULTI SERVICE,FINALIZADO NA NEO, MANUTENÇÃO-2025
,UR-17211,,58763.0,"1.     Substituir quatro pneus ( OS PNEUS SERÃO FORNECIDOS PELO CORPO DE BOMBEIROS 17ºGB );
2.     Fornecer e substituir quatro válvulas de pneu conforme especificação do fabricante;
3.     Fornecer e executar quatro balanceamentos;
4      Executar alinhamento de direção.
",False,True,False,False,CORRETIVA,BHB,APROVADO NA NEO,MANUTENÇÃO-2026
,UR-17211,,238257.0,"1.	Fornecer e substituir o óleo do motor conforme especificação do fabricante;
2.	Fornecer e substituir o filtro de óleo do motor conforme especificação do fabricante;
3.	Fornecer e substituir o filtro de combustível conforme especificação do fabricante;
4.	Fornecer e substituir o filtro de ar da cabine (habitáculo) conforme especificação do fabricante.
5.     Fornecer e substituir o filtro de ar do motor conforme especificação do fabricante.",False,False,True,False,PREVENTIVA,BF DIESEL,EXECUTADO,MANUTENÇÃO-2026
,UR-17211,,,"1.     Fornecer e substituir Kit de embreagem original- conforme especificação do fabricante;
2.     Fornecer e substituir a troca do Óleo da  transmissão;
3.     Fornecer e substituir Atuador de embreagem;
4      Fornecer e substituir Retentor volante motor;
5.     Fornecer e substituir Volante do motor;
6.     Fornecer e substituir Cilindro mestre;
7.     Fornecer e substituir Fluido de freio;
8.     Fornecer e substituir Retentor da polia do motor dianteiro.",True,False,True,False,,,,veiculos_manutencao_freio
